ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
YOL103W-A	1323	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL087C	414	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL156W	3252	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL015C	393	0	0	NA	0	0	0	0	0	NA	0	0	0
RME2	2223	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR251W	591	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR162W	2859	0	0	NA	0	0	0	0	0	NA	0	0	0
tK(UUU)G2	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR005C	1203	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL160W	1713	0	0	NA	0	0	0	0	0	NA	0	0	0
snR46	197	0	0	NA	0	0	0	0	0	NA	0	0	0
tD(GUC)G1	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL211W	1080	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR141W	1404	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL239C	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL097W	1449	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR030C	477	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR224W	1842	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR142W	1233	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR186W	2208	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR181W	318	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL081W	963	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR082W	552	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL028C	1629	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL021W	2283	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL110C	1875	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR167W	702	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL017W	1512	0	0	NA	0	0	0	0	0	NA	0	0	0
tA(UGC)G	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR156W	1278	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR291C	222	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR197C	1644	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR041W	1644	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL079W	657	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL107C	1941	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL168W	333	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL228W	1734	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR183C	201	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL050W	822	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR273C	525	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR086C	1020	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR228W	345	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL145W	2106	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR098C	4893	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR074W	441	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL098W	738	0	0	NA	0	0	0	0	0	NA	0	0	0
snR7-S	179	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL096W	831	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR240C-A	201	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR172C	747	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR194C	1803	1	1	0	0	0.554631170271769	9.47294010609522	1	1	0	0	0.554631170271769	9.47294010609522
YGL026C	2124	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL213C	1194	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL248W	1110	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL075C	1164	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL256W	1149	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL012W	1422	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL082W	1146	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR161C	792	0	0	NA	0	0	0	0	0	NA	0	0	0
tW(CCA)G1	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR274C	3201	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR031C-A	492	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL037C	651	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL252C	1767	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL250W	726	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR260W	1605	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR159C	1245	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR006W	756	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL121C	381	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL040C	1029	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR130C	2451	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR021W	873	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR097W	3441	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL170C	1242	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL166W	678	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL104C	1461	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR149W	1299	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR195W	741	0	0	NA	0	0	0	0	0	NA	0	0	0
tG(GCC)G2	71	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR250C	2346	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL155W	1131	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL216W	2418	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR029W	570	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL125W	1803	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR038W	669	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR008C	255	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR248W	768	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL094C	3348	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR131W	525	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR163W	1026	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR125W	3111	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR279C	1161	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL022W	2157	0	0	NA	0	0	0	0	0	NA	0	0	0
tD(GUC)G2	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR271W	5904	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL025C	1194	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL176C	1665	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR031W	1029	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL102C	429	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR182C	354	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR025W	303	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL113W	2007	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR188C	3066	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL162W	900	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL084C	1683	0	0	NA	0	0	0	0	0	NA	0	0	0
snR10	245	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL196W	1287	0	0	NA	0	0	0	0	0	NA	0	0	0
RME3	1905	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR230W	414	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR084C	1020	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL222C	528	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR166W	1683	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR122C-A	129	1	1	0	0	7.75193798449612	132.400860552633	1	1	0	0	7.75193798449612	132.400860552633
YGR152C	819	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL210W	669	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR265W	411	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR157W	2610	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL240W	753	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR085C	525	2	2	0	0	3.80952380952381	65.0655657572941	0	0	NA	0	0	0
YGR237C	2358	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL146C	936	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL153W	1026	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR075C	729	0	0	NA	0	0	0	0	0	NA	0	0	0
tT(UGU)G2	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL169W	1281	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR187C	1185	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL167C	2853	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR050C	357	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR035W-A	222	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR217W	6120	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR068C	1761	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR296W	5580	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR177C	1608	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL068W	585	0	0	NA	0	0	0	0	0	NA	0	0	0
tN(GUU)G	74	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL018C	555	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL188C	174	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR126W	693	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL065C	1512	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL014W	2667	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL100W	1050	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR288W	1422	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL174W	801	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR211W	1461	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL204C	306	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR270W	4140	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR204W	2841	1	1	0	0	0.351988736360436	6.01186589626529	1	1	0	0	0.351988736360436	6.01186589626529
YGR266W	2106	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL070C	369	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL225W	1014	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL120C	2304	0	0	NA	0	0	0	0	0	NA	0	0	0
tE(UUC)G1	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR252W	1320	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL106W	450	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR284C	933	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR032W	5688	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR174C	513	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR208W	930	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL016W	3246	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR255C	1440	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR146C-A	162	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL194C	1359	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL138C	1038	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR091W	1485	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR200C	2367	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR191W	1812	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR270C-A	219	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL227W	2877	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR081C	633	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL243W	1203	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL194C-A	243	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR148C	468	1	1	0	0	2.13675213675214	36.4951089984822	1	1	0	0	2.13675213675214	36.4951089984822
YGL136C	963	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR276C	1662	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL129C	1353	0	0	NA	0	0	0	0	0	NA	0	0	0
tR(UCU)G2	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR053C	852	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR069W	336	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL224C	843	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL193C	312	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL020C	708	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL177W	348	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL189C	360	1	1	0	0	2.77777777777778	47.4436416980269	1	1	0	0	2.77777777777778	47.4436416980269
YGR122W	1209	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL003C	1701	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR210C	1236	0	0	NA	0	0	0	0	0	NA	0	0	0
tG(GCC)G1	71	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR079W	1113	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL115W	969	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL105W	1131	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR026W	837	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR087C	1692	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR278W	1734	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR042W	816	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR043C	1002	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL165C	579	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR110W	1338	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR089W	2811	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL158W	1539	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR262C	786	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL200C	612	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL117W	798	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL186C	1740	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR010W	1188	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR198W	2454	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR137W	375	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL058W	519	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL226W	372	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL055W	1533	1	1	0	0	0.652315720808871	11.1413639995367	1	1	0	0	0.652315720808871	11.1413639995367
YGL184C	1398	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL024W	336	0	0	NA	0	0	0	0	0	NA	0	0	0
tV(AAC)G3	74	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL151W	3399	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR101W	1041	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL230C	444	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR103W	1818	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR096W	945	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR112W	1170	0	0	NA	0	0	0	0	0	NA	0	0	0
tI(AAU)G	74	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL013C	3207	1	1	0	0	0.311817898347365	5.3257595919207	1	1	0	0	0.311817898347365	5.3257595919207
YGL076C	735	1	1	0	0	1.36054421768707	23.2377020561764	0	0	NA	0	0	0
YGR067C	2415	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR094W	3315	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL226C-A	261	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR045C	363	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR175C	1491	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL008C	2757	5	5	0	0	1.81356546971346	30.9751741227597	5	5	0	0	1.81356546971346	30.9751741227597
YGR115C	780	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR108W	1416	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR218W	3255	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR205W	873	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL073W	2502	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL009C	2340	1	1	0	0	0.427350427350427	7.29902179969645	1	1	0	0	0.427350427350427	7.29902179969645
YGL095C	1734	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL137W	2670	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL214W	486	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR105W	234	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR001C	747	0	0	NA	0	0	0	0	0	NA	0	0	0
tK(UUU)G1	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL217C	342	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL173C	4587	1	1	0	0	0.218007412252017	3.72350359958354	1	1	0	0	0.218007412252017	3.72350359958354
YGL086W	2250	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR223C	1347	0	0	NA	0	0	0	0	0	NA	0	0	0
tS(AGA)G	82	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR077C	1770	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL052W	306	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR285C	1302	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL080W	393	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL207W	3108	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR261C	2430	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR226C	210	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL140C	3660	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL078C	1572	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL199C	471	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR164W	336	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR150C	2595	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL006W-A	111	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR196C	2454	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL197W	4464	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR136W	726	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR153W	654	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL159W	1113	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR286C	1128	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL254W	900	0	0	NA	0	0	0	0	0	NA	0	0	0
tH(GUG)G1	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR023W	1656	0	0	NA	0	0	0	0	0	NA	0	0	0
snR48	113	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL063W	1113	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL154C	819	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL035C	1515	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR009C	1956	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR034W	384	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL064C	1686	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR118W	438	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR277C	918	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR232W	687	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR227W	1578	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL142C	1851	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL143C	1242	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR222W	882	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL045W	1629	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL253W	1461	4	4	0	0	2.7378507871321	46.7617002362483	4	4	0	0	2.7378507871321	46.7617002362483
YGR257C	1101	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL131C	4212	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR064W	369	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR263C	1275	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL049C	2745	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR296C-B	483	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL202W	1503	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL258W-A	234	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR133W	552	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR109C	1143	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR037C	264	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL077C	1692	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR111W	1203	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR016W	573	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR245C	2304	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR287C	1770	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL244W	1677	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL057C	864	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL187C	468	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR180C	1038	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR116W	4356	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL181W	1191	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR202C	1275	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL127C	384	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR203W	447	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL150C	4470	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR134W	3369	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR095C	672	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR214W	759	1	1	0	0	1.31752305665349	22.5029130583527	1	1	0	0	1.31752305665349	22.5029130583527
YGR269W	327	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR176W	348	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL263W	1143	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR057C	729	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL074C	327	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR007W	972	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR241C	1707	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR127W	939	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL219C	1380	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL061C	744	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR083C	1956	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL038C	1443	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL047W	609	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR244C	1284	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR289C	1851	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL089C	363	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL180W	2694	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR146C	636	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL149W	306	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL242C	546	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR106C	798	1	1	0	0	1.2531328320802	21.4031466306888	1	1	0	0	1.2531328320802	21.4031466306888
YGR004W	1389	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR209C	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR052W	1110	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR158C	753	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR003W	2235	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR219W	342	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL247W	594	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR170W	3417	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR246C	1791	1	1	0	0	0.558347292015634	9.5364103915632	1	1	0	0	0.558347292015634	9.5364103915632
YGL183C	660	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR160W	612	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR204C-A	114	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR039W	312	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL059W	1476	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL123W	765	2	2	0	0	2.61437908496732	44.6528392452018	2	2	0	0	2.61437908496732	44.6528392452018
YGL099W	1923	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR102C	552	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL233W	2733	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL072C	360	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL056C	1584	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR104C	924	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR240C	2964	1	1	0	0	0.337381916329285	5.7623856313393	1	1	0	0	0.337381916329285	5.7623856313393
YGR243W	441	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR275W	474	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL088W	366	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR020C	357	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR100W	2853	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR231C	933	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR215W	333	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR018C	330	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL152C	678	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL212W	951	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL066W	1974	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL060W	1926	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL185C	1140	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR145W	2124	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL011C	759	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR147C	867	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR036C	720	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL122C	1578	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL261C	363	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL041C	204	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR099W	2067	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR046W	1158	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL188C-A	141	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR216C	1830	0	0	NA	0	0	0	0	0	NA	0	0	0
tG(UCC)G	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR047C	3078	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR238C	2649	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR282C	942	2	2	0	0	2.12314225053079	36.262656074925	2	2	0	0	2.12314225053079	36.262656074925
YGL132W	336	0	0	NA	0	0	0	0	0	NA	0	0	0
tA(AGC)G	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR169C	1215	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR063C	309	0	0	NA	0	0	0	0	0	NA	0	0	0
YGR256W	1479	0	0	NA	0	0	0	0	0	NA	0	0	0
YGL036W	2730	0	0	NA	0	0	0	0	0	NA	0	0	0
